DB 0 MOTIF	1	MEME
  42.0	0	7.5
  43.0	2	1
  44.0	0	7.5
  45.0	1	5
  46.0	1	3
  47.0	1	4
  48.0	1	7.5
  49.0	0	2
  50.0	1	7.33333
  51.0	2	6
  52.0	0	4
  53.0	0	7
  54.0	1.83333	7.5
  55.0	2	10
  56.0	1	5
  57.0	0	8.5
  58.0	1	7
  59.0	1	5.5
  60.0	0	8
  61.0	0	6
  62.0	0	2
  63.0	1	7
  64.0	0	3.5
  65.0	0	7.33333
  66.0	0.333333	6
  67.0	0	12
  68.0	0	0.5
  69.0	1	11
  70.0	1	8
  71.0	2	7.5
  72.0	0	7
  73.0	0	8
  74.0	0	6
  75.0	0	5.5
  76.0	0	6
  77.0	1	5
  78.0	0	9
  79.0	0	7
  80.0	0	7.33333
  81.0	0	5.5
  82.0	0	5
  83.0	0	8
  84.0	0	4
  85.0	2	14.5
  86.0	0	8.5
  87.0	2	7
  88.0	0	5.5
  89.0	0	3
  90.0	1	12
  91.0	1	5.5
  92.0	0	6
  93.0	0	10
  94.0	0	7
  95.0	1	5
  96.0	0.5	5
  97.0	0	5
  98.0	1	4
  99.0	0	6
 100.0	0	3
 101.0	1	8
 102.0	0	6.5
 103.0	0	4
 104.0	0.333333	6
 105.0	0	5.5
 106.0	1	3.5
 107.0	1	6
 108.0	2	10
 109.0	0	3.5
 110.0	0	5
 111.0	1	5.5
 112.0	0	3
 113.0	0	6
 114.0	1	9
 115.0	0	7
 116.0	0	8
 117.0	0	5
 118.0	0	1.5
 119.0	0	5
 120.0	0	9.5
 121.0	1	3
 122.0	0	9
 123.0	0	4
 124.0	1	9.5
 125.0	1	8.5
 126.0	1	5
 127.0	0	4
 128.0	1	4.33333
 129.0	0	5
 130.0	0	7
 131.0	0	5
 132.0	0	5
 133.0	0	4
 134.0	0	7.5
 135.0	0	6
 136.0	0	4
 137.0	1	7
 138.0	1	10
 139.0	0	6
 140.0	0	9.5
 141.0	0.5	4
 142.0	1	5
 143.0	0	2.5
 144.0	1	5
 145.0	0	9
 146.0	0	3
 147.0	0	3
 148.0	1	7
 149.0	0	5
 150.0	1.5	5
 151.0	0	6
 152.0	0	8.5
 153.0	1	1
 154.0	0	4
 155.0	0	5
 156.0	0	8
 157.0	2	7.5
 158.0	0	5
 159.0	0	6
 160.0	0	8
 161.0	1	7.5
 162.0	0	6.5
 163.0	0	7
 164.0	0	3.5
 165.0	0	6
 166.0	1	5.5
 167.0	0	6
 168.0	0	8
 169.0	0	6
 170.0	1	5
 171.0	0	5
 172.0	0	7.5
 173.0	0	4
 174.0	1	6
 175.0	0	9
 176.0	1	7
 177.0	0	7.5
 178.0	1	6.33333
 179.0	0.333333	7
 180.0	0	6
 181.0	0	5
 182.0	0	5
 183.0	1	4
 184.0	0	3
 185.0	0	5.5
 186.0	0	7
 187.0	1	2.5
 188.0	0	7
 189.0	0	9
 190.0	0	7
 191.0	1	5
 192.0	1	12
 193.0	0	8.33333
 194.0	1	8
 195.0	0	9.5
 196.0	1	5
 197.0	0	7.5
 198.0	0	6.5
 199.0	0	7
 200.0	0	7.33333
 201.0	0	1
 202.0	0	3
 203.0	0	5.5
 204.0	0	8
 205.0	1	7
 206.0	0	5.5
 207.0	0	3
 208.0	1	5.5
 209.0	0	6
 210.0	0	6
 211.0	0	5.5
 212.0	1	7
 213.0	0	4.5
 214.0	0	9.5
 215.0	0	7
 216.0	0	7
 217.0	0	4
 218.0	0	4
 219.0	0	4.5
 220.0	0	5
 221.0	0	7
 222.0	0	7
 223.0	0	6
 224.0	0	4.5
 225.0	0	6
 226.0	0	4.5
 227.0	0	5
 228.0	0	7.5
 229.0	0	6
 230.0	0	6.5
 231.0	0	3
 232.0	0	6
 233.0	0	12
 234.0	0	5
 235.0	0	10
 236.0	0	4
 237.0	1	7
 238.0	0	5.5
 239.0	0	5.5
 240.0	2	10.5
 241.0	0.5	9
 242.0	0	5
 243.0	0	7
 244.0	0	5
 245.0	0	7
 246.0	0	7.5
DB 3 MOTIF	MX000012	LasR
-242.0	0	6
-241.0	0	10
-240.0	1	12
-239.0	0	12
-238.0	1	8
-237.0	0	11
-236.0	2	7
-235.0	0	9
-234.0	0	8
-233.0	0	6
-232.0	0	10
-231.0	0	6
-230.0	1	7
-229.0	0	9
-228.0	0	9
-227.0	0	10
-226.0	0	10
-225.0	0	9
-224.0	0	8
-223.0	0	7
-222.0	0	8
-221.0	0	8
-220.0	1	6
-219.0	0	15
-218.0	1	10
-217.0	0	6
-216.0	0	4
-215.0	0	9
-214.0	0	10
-213.0	0	6
-212.0	1	6
-211.0	1	8
-210.0	1	12
-209.0	0	7
-208.0	1	12
-207.0	1	8
-206.0	0	4
-205.0	0	11
-204.0	0	7
-203.0	1	9
-202.0	0	9
-201.0	0	7
-200.0	0	9
-199.0	0	7
-198.0	0	8
-197.0	2	7
-196.0	0	10
-195.0	1	6
-194.0	1	13
-193.0	0	6
-192.0	0	10
-191.0	0	9
-190.0	0	11
-189.0	1	9
-188.0	0	10
-187.0	0	13
-186.0	2	11
-185.0	0	11
-184.0	1	7
-183.0	0	7
-182.0	2	4
-181.0	1	12
-180.0	0	8
-179.0	0	14
-178.0	1	4
-177.0	1	5
-176.0	1	9
-175.0	1	9
-174.0	0	11
-173.0	0	10
-172.0	0	6
-171.0	0	10
-170.0	2	10
-169.0	2	6
-168.0	0	6
-167.0	0	5
-166.0	1	7
-165.0	0	4
-164.0	0	8
-163.0	0	8
-162.0	1	6
-161.0	1	10
-160.0	0	8
-159.0	1	7
-158.0	0	11
-157.0	0	3
-156.0	0	9
-155.0	1	9
-154.0	0	8
-153.0	0	9
-152.0	0	2
-151.0	0	11
-150.0	0	2
-149.0	0	7
-148.0	0	5
-147.0	0	13
-146.0	0	5
-145.0	1	3
-144.0	0	12
-143.0	0	10
-142.0	1	10
-141.0	0	10
-140.0	0	10
-139.0	0	5
-138.0	0	7
-137.0	1	5
-136.0	0	10
-135.0	1	7
-134.0	1	8
-133.0	0	9
-132.0	0	10
-131.0	1	10
-130.0	0	9
-129.0	1	8
-128.0	0	10
-127.0	0	4
-126.0	0	7
-125.0	1	9
-124.0	0	9
-123.0	0	3
-122.0	0	10
-121.0	0	11
-120.0	0	7
-119.0	0	5
-118.0	0	10
-117.0	0	9
-116.0	1	6.5
-115.0	1	7.5
-114.0	0	5
-113.0	0	4
-112.0	0	9
-111.0	1	8
-110.0	1	8
-109.0	0	10
-108.0	1	10
-107.0	0	6
-106.0	0	11
-105.0	0	10
-104.0	1	8
-103.0	0	2
-102.0	0	6
-101.0	0	3
-100.0	0	5
 -99.0	1	12
 -98.0	0	11
 -97.0	0	8
 -96.0	0	6
 -95.0	0	11
 -94.0	0	9
 -93.0	0	14
 -92.0	0	15
 -91.0	1	9
 -90.0	2	6
 -89.0	1	13
 -88.0	0	9
 -87.0	0	9
 -86.0	1	11
 -85.0	1	13.5
 -84.0	0	8
 -83.0	0	5
 -82.0	0	6
 -81.0	0	9
 -80.0	0.5	3
 -79.0	0	10
 -78.0	2	3
 -77.0	0	8
 -76.0	1	8
 -75.0	1	4
 -74.0	0	9
 -73.0	0	10
 -72.0	0	8
 -71.0	1	9
 -70.0	0	12
 -69.0	0	5
 -68.0	0	10
 -67.0	1	11
 -66.0	2	17
 -65.0	0	8
 -64.0	2	5
 -63.0	1	9
 -62.0	0	7
 -61.0	0	11
 -60.0	0	8
 -59.0	0	4
 -58.0	0	10
 -57.0	0	16
 -56.0	1	10
 -55.0	1	9
 -54.0	0	12
 -53.0	1	4
 -52.0	0	11
 -51.0	1	12.5
 -50.0	0	8
 -49.0	0	8
 -48.0	1	9
 -47.0	0	6
 -46.0	1	9
 -45.0	0	10
 -44.0	0	9
 -43.0	0	12
 -42.0	0	7
 -41.0	0	6
 -40.0	1	7
 -39.0	0	5
 -38.0	1	7
 -37.0	0	12
 -36.0	1	5
 -35.0	1	9
 -34.0	1	8
 -33.0	1	6
 -32.0	0	6
 -31.0	1	4
 -30.0	0	12
 -29.0	0	12
 -28.0	2	8
 -27.0	0	10
 -26.0	0	6
 -25.0	0	6
 -24.0	0	7
 -23.0	4	9
 -22.0	0	7
 -21.0	0	8
 -20.0	1	11
 -19.0	2	10
 -18.0	0	8
 -17.0	2	9
 -16.0	0	8
 -15.0	1	8
 -14.0	0	7
 -13.0	0	9
 -12.0	0	12
 -11.0	1	14
 -10.0	1	10
  -9.0	1	5
  -8.0	2	7
  -7.0	0	10
  -6.0	0	9
  -5.0	1	12
  -4.0	2	4
  -3.0	2	8
  -2.0	0.5	12
  -1.0	1	4
   0.0	0	9
   1.0	2	9
   2.0	0	8
   3.0	1	15
   4.0	0	9
   5.0	0	4
   6.0	2	5
   7.0	1	9
   8.0	0	11
   9.0	0	13
  10.0	0	9
  11.0	2	11
  12.0	2	7
  13.0	2	7
  14.0	1	13
  15.0	1	9
  16.0	3	17
  17.0	0	7
  18.0	2	7
  19.0	0	9
  20.0	0.5	10
  21.0	1	7
  22.0	4	10
  23.0	0	11
  24.0	0	10
  25.0	2	9
  26.0	1	10
  27.0	1	11
  28.0	0	8
  29.0	0	14
  30.0	1	9.5
  31.0	1	8
  32.0	0	13
  33.0	0	12
  34.0	1	9
  35.0	1	5
  36.0	0	5
  37.0	1	7
  38.0	0	6
  39.0	2	10
  40.0	1	11
  41.0	1	11
  42.0	1	9
  43.0	0	7
  44.0	0	17
  45.0	0	10
  46.0	0	6
  47.0	1	6
  48.0	1	12
  49.0	0	5
  50.0	0	3
  51.0	0	8
  52.0	1	8
  53.0	1	4
  54.0	1	10
  55.0	0	9
  56.0	1	17
  57.0	0	8
  58.0	2	7
  59.0	0	11
  60.0	0	10
  61.0	1	4
  62.0	0	7
  63.0	1	6
  64.0	0	11
  65.0	0	8
  66.0	1	7
  67.0	1	6
  68.0	0	10
  69.0	0	12
  70.0	1	9
  71.0	0	12
  72.0	1	6
  73.0	1	10
  74.0	1	5
  75.0	1	6
  76.0	3	6
  77.0	0	4
  78.0	1	7
  79.0	0	11
  80.0	0	7
  81.0	3	16
  82.0	0	13
  83.0	1	9
  84.0	0	15
  85.0	1	6
  86.0	0	7
  87.0	0	11
  88.0	1	7
  89.0	1	12
  90.0	0	10
  91.0	0	8
  92.0	1	12
  93.0	0	7
  94.0	0	10
  95.0	0	15
  96.0	0	7
  97.0	0	6
  98.0	1.5	11
  99.0	0	8
 100.0	0	8
 101.0	1	6
 102.0	0	10
 103.0	2	5
 104.0	0	14
 105.0	0	9
 106.0	0	14
 107.0	0	7
 108.0	0	7
 109.0	0	4
 110.0	0	14
 111.0	0	8
 112.0	0	11
 113.0	0	10
 114.0	1	7
 115.0	0	13
 116.0	0	9
 117.0	1	12
 118.0	1	4
 119.0	0	6
 120.0	0	8
 121.0	0	6
 122.0	0	9
 123.0	0	7
 124.0	1	10
 125.0	0	7
 126.0	0	8
 127.0	3	6
 128.0	0	11
 129.0	1	6
 130.0	0	6
 131.0	0	9
 132.0	1	5
 133.0	0	5
 134.0	1	4
 135.0	0	9
 136.0	0	6
 137.0	1	9
 138.0	1	8
 139.0	0	6
 140.0	0	6
 141.0	1	9
 142.0	1	12
 143.0	1	10
 144.0	0	12
 145.0	0	8
 146.0	0	8
 147.0	0	10
 148.0	0	8
 149.0	0	11
 150.0	0	8
 151.0	1	14
 152.0	1	7
 153.0	1	5
 154.0	0	10
 155.0	0	6
 156.0	0	10
 157.0	0	8
 158.0	0	12
 159.0	0	5
 160.0	0	16.5
 161.0	0	14
 162.0	0	8
 163.0	0	9
 164.0	0	5
 165.0	0	16
 166.0	0	4
 167.0	1	11
 168.0	0	11
 169.0	0	12
 170.0	1	15
 171.0	0	5
 172.0	0	16
 173.0	0	19
 174.0	0	10
 175.0	0	10
 176.0	0	11
 177.0	1	6
 178.0	2	8
 179.0	0	7
 180.0	1	7
 181.0	1	7
 182.0	0	8
 183.0	0	8
 184.0	1	8
 185.0	0	8
 186.0	0	7
 187.0	2	2
 188.0	0	6
 189.0	1	11
 190.0	0	6
 191.0	0	12
 192.0	0	4
 193.0	0	7
 194.0	0	6
 195.0	1	5
 196.0	0	8
 197.0	0	9
 198.0	0	3
 199.0	0	13
 200.0	0	16
 201.0	0	9
 202.0	0	7
 203.0	0	11
 204.0	0	7
 205.0	0	7
 206.0	2	9
 207.0	0	5
 208.0	0	8
 209.0	0	6
 210.0	0	5
 211.0	0	7
 212.0	0	7
 213.0	1	6
 214.0	3	4
 215.0	1	7
 216.0	0	7
 217.0	2	9.5
 218.0	0	12
 219.0	0	7
 220.0	0	15
 221.0	0	5
 222.0	0	11
 223.0	0	13
 224.0	0	8
 225.0	0	10
 226.0	2	6
 227.0	0	8
 228.0	0	9
 229.0	0	12
 230.0	1	7.5
 231.0	0	11
 232.0	0	10
 233.0	0	6
 234.0	0	8
 235.0	1	10
 236.0	0	9
 237.0	0	9
 238.0	0	8
 239.0	1	10
 240.0	0	8
 241.0	0	6
 242.0	1	9
DB 3 MOTIF	MX000013	Fur
-240.5	0	1
-239.5	0	2
-238.5	0	1
-237.5	0	6
-236.5	2	1
-235.5	0	2
-234.5	0	3
-233.5	0	0
-232.5	0	2
-231.5	0	3
-230.5	0	2
-229.5	0	1
-228.5	0	1
-227.5	0	0
-226.5	0	1
-225.5	0	1
-224.5	0	1
-223.5	0	4
-222.5	1	3
-221.5	0	2
-220.5	0	1
-219.5	0	1
-218.5	0	2
-217.5	0	0
-216.5	0	0
-215.5	0	2
-214.5	0	0
-213.5	0	0
-212.5	0	2
-211.5	0	3
-210.5	0	4
-209.5	0	1
-208.5	0	2.33333
-207.5	1	2
-206.5	0	2
-205.5	0	0
-204.5	0	0
-203.5	0	0
-202.5	0	0
-201.5	1	0
-200.5	0	1
-199.5	0	1
-198.5	0	1
-197.5	0	0
-196.5	0	0
-195.5	0	2
-194.5	0	0
-193.5	1	2
-192.5	0	3
-191.5	0	0
-190.5	0	1
-189.5	0	1
-188.5	0	2
-187.5	0	1
-186.5	0	0
-185.5	0	1
-184.5	0	0
-183.5	0	1
-182.5	0	2
-181.5	0	2
-180.5	0	3
-179.5	0	0
-178.5	0	2
-177.5	0	1
-176.5	0	0
-175.5	0	4
-174.5	0	0
-173.5	0	1
-172.5	0	1
-171.5	0	2
-170.5	0	1
-169.5	0	3
-168.5	0	3
-167.5	0	0
-166.5	0	1
-165.5	0	2
-164.5	0	1
-163.5	2	1
-162.5	0.333333	2
-161.5	0	2
-160.5	0	1
-159.5	0	2
-158.5	0	1
-157.5	1	1
-156.5	0	1
-155.5	0	1
-154.5	0	2
-153.5	0	1
-152.5	0	4
-151.5	0	3
-150.5	0	2
-149.5	0	1
-148.5	1	4
-147.5	1	3
-146.5	0	2
-145.5	0	2
-144.5	0	1
-143.5	0	1
-142.5	0	2
-141.5	0	4
-140.5	0	2
-139.5	0	0
-138.5	0	2
-137.5	0	1
-136.5	0	1
-135.5	0	3
-134.5	0	2
-133.5	0	2
-132.5	0	0
-131.5	0	3
-130.5	0	1
-129.5	0	2
-128.5	0	1
-127.5	0	1
-126.5	0	0
-125.5	0	1
-124.5	0	4
-123.5	1	0
-122.5	0	0
-121.5	0	0
-120.5	1	1
-119.5	0	1
-118.5	0	4
-117.5	1	2
-116.5	0	1
-115.5	0	3
-114.5	0	1
-113.5	0	1
-112.5	0.333333	0
-111.5	0	3
-110.5	0	1
-109.5	0	3
-108.5	0	2
-107.5	0	0
-106.5	0	2
-105.5	0	0
-104.5	0	1
-103.5	0	0
-102.5	0	0
-101.5	0	3
-100.5	0	0
 -99.5	0	2
 -98.5	0	2
 -97.5	0	3.33333
 -96.5	0	0
 -95.5	0	2
 -94.5	0	0
 -93.5	1	2
 -92.5	1	1
 -91.5	0	2
 -90.5	0	2
 -89.5	0	0
 -88.5	0	1
 -87.5	1	2
 -86.5	2	3
 -85.5	0	3
 -84.5	0	2
 -83.5	0	0
 -82.5	1	2
 -81.5	0	1
 -80.5	0	1
 -79.5	1	2
 -78.5	0	0
 -77.5	0	2
 -76.5	0	1
 -75.5	1	4
 -74.5	0	2
 -73.5	1	1
 -72.5	0	1
 -71.5	0	0
 -70.5	0	0
 -69.5	0	2
 -68.5	1	0
 -67.5	1	1
 -66.5	0	0
 -65.5	0	1
 -64.5	0	0
 -63.5	0	1
 -62.5	0	2
 -61.5	1	1
 -60.5	0	1
 -59.5	1	0
 -58.5	1	2
 -57.5	0	1
 -56.5	0	2
 -55.5	0	3
 -54.5	0	1
 -53.5	0	2
 -52.5	0	2
 -51.5	0.333333	1
 -50.5	0	1
 -49.5	0	0
 -48.5	1	0
 -47.5	0	1
 -46.5	0	0
 -45.5	0	3
 -44.5	0	2
 -43.5	0	0
 -42.5	0	4
 -41.5	0	5
 -40.5	0	1
 -39.5	0	3
 -38.5	0	3
 -37.5	1	0
 -36.5	0	0
 -35.5	2	0
 -34.5	0	3
 -33.5	1	3
 -32.5	1	3
 -31.5	0	2
 -30.5	1	0
 -29.5	0	0
 -28.5	1	0
 -27.5	0	2
 -26.5	0	3
 -25.5	0	0
 -24.5	1	0
 -23.5	1	1
 -22.5	1	2
 -21.5	0	1
 -20.5	2	1
 -19.5	1	1
 -18.5	2	1
 -17.5	3	1
 -16.5	0	2
 -15.5	1	1
 -14.5	1	2
 -13.5	0	0
 -12.5	1	1
 -11.5	0	3
 -10.5	0	1
  -9.5	0	2
  -8.5	1	2
  -7.5	0	1
  -6.5	1	0
  -5.5	2	3
  -4.5	0	2
  -3.5	0	2
  -2.5	2	3
  -1.5	2.33333	4
  -0.5	1	2
   0.5	1	1
   1.5	1	1
   2.5	2	3
   3.5	1	1
   4.5	3	0
   5.5	1	1
   6.5	1	1
   7.5	0	0
   8.5	0	2
   9.5	2	0
  10.5	0	1
  11.5	1	2
  12.5	1	1
  13.5	0	2
  14.5	2	1
  15.5	1	1.33333
  16.5	1	3
  17.5	1	1
  18.5	0	0
  19.5	0	1
  20.5	0	2
  21.5	0	1
  22.5	1	0
  23.5	0	2
  24.5	0	2
  25.5	1	1
  26.5	1	0
  27.5	1	2
  28.5	2	2
  29.5	1	2
  30.5	0	1
  31.5	1	1
  32.5	0	2
  33.5	0	2
  34.5	0	1
  35.5	1	0
  36.5	1	3
  37.5	0	3
  38.5	1	4
  39.5	0	3
  40.5	1	1
  41.5	0	1
  42.5	1	1
  43.5	0	0
  44.5	0	1
  45.5	1	1
  46.5	0	1
  47.5	1	2
  48.5	0	1
  49.5	1	3
  50.5	1	0
  51.5	0	0
  52.5	0	3
  53.5	1	4
  54.5	0	2
  55.5	0	0
  56.5	0	3
  57.5	0	0
  58.5	0	1
  59.5	1	1
  60.5	0	3
  61.5	0.333333	0
  62.5	1	3
  63.5	0	0
  64.5	0	4
  65.5	0	1
  66.5	0	1
  67.5	0	2
  68.5	0	4
  69.5	0	1
  70.5	2	4
  71.5	0	2
  72.5	0	1
  73.5	0	0
  74.5	0	2
  75.5	0	2
  76.5	0	0
  77.5	0	0
  78.5	0	1
  79.5	0	0
  80.5	0	2
  81.5	0	2
  82.5	0	1
  83.5	0	3
  84.5	0	0
  85.5	0	0
  86.5	0	2
  87.5	1	1
  88.5	1	3
  89.5	1	0
  90.5	0	1
  91.5	0	2
  92.5	1	3
  93.5	0	2
  94.5	0	2
  95.5	1	2
  96.5	1	1
  97.5	0	3
  98.5	0	0
  99.5	1	1
 100.5	0	0
 101.5	0	3
 102.5	0	0
 103.5	0	3
 104.5	0	1
 105.5	0	3
 106.5	0	3
 107.5	0	1
 108.5	0	0
 109.5	0	1
 110.5	0	2
 111.5	0.333333	0
 112.5	0	0
 113.5	0	1
 114.5	1	1
 115.5	0	1
 116.5	0	2
 117.5	0	2
 118.5	0	2
 119.5	0	1
 120.5	0	2
 121.5	1	1
 122.5	0	1
 123.5	0	1
 124.5	0	1
 125.5	0	1
 126.5	0	1
 127.5	0	1
 128.5	0	0
 129.5	0	2
 130.5	0	2
 131.5	0	0
 132.5	0	0
 133.5	0	2
 134.5	2	3
 135.5	0	1
 136.5	0	0
 137.5	0	3
 138.5	0	1
 139.5	1	0
 140.5	0	1
 141.5	0	2
 142.5	0	2
 143.5	0	2
 144.5	0	0
 145.5	0	3
 146.5	1	2
 147.5	0	1
 148.5	0	1
 149.5	0	2
 150.5	0	2
 151.5	0	1
 152.5	0	4
 153.5	0	1
 154.5	0	3
 155.5	0	1
 156.5	0	1
 157.5	0	0
 158.5	0	0
 159.5	0	2
 160.5	0	2
 161.5	0	0
 162.5	0	1
 163.5	0	1
 164.5	0	3
 165.5	0	3
 166.5	0	2
 167.5	0	3
 168.5	0	1
 169.5	1	0
 170.5	1	0
 171.5	0	0
 172.5	0	3
 173.5	0	0
 174.5	0	0
 175.5	0	1
 176.5	0	0
 177.5	0	2
 178.5	0	0
 179.5	0	1
 180.5	0	1
 181.5	0	1
 182.5	0	3
 183.5	0	0
 184.5	0	2
 185.5	0	4
 186.5	0	0
 187.5	0	1
 188.5	0	2
 189.5	0	1
 190.5	0	3
 191.5	0	3
 192.5	0	0
 193.5	0	2
 194.5	0	5
 195.5	2	1
 196.5	0	0
 197.5	0	3
 198.5	0	0
 199.5	0	2
 200.5	0	2
 201.5	0	0
 202.5	0	3
 203.5	0	1
 204.5	1	1
 205.5	0	0
 206.5	0	2
 207.5	0	2
 208.5	0	1
 209.5	0	1
 210.5	0	0
 211.5	0	1
 212.5	0	0
 213.5	0	0
 214.5	0	0
 215.5	0	2
 216.5	0	3
 217.5	0	2
 218.5	0	2
 219.5	0	0
 220.5	0	1
 221.5	1	1
 222.5	0	1
 223.5	0	0
 224.5	0	1
 225.5	0	1
 226.5	0	2
 227.5	0	3
 228.5	0	0
 229.5	0	1
 230.5	0	2
 231.5	0	1
 232.5	0	2
 233.5	0	4
 234.5	0	4
 235.5	0	0
 236.5	0	1
 237.5	0	1
 238.5	0	1
 239.5	0	3
 240.5	0	3
DB 3 MOTIF	MX000015	MtrB
-246.0	0	2
-245.0	1	1
-244.0	0	1
-243.0	0	5
-242.0	0	3
-241.0	0	2
-240.0	0	1
-239.0	0	1
-238.0	0	2
-237.0	1	2
-236.0	1	1
-235.0	0	1
-234.0	0	2
-233.0	0	3
-232.0	0	0
-231.0	0	1
-230.0	0	4
-229.0	0	2
-228.0	0	3
-227.0	0	1
-226.0	0	3
-225.0	0	2
-224.0	0	2
-223.0	0	1
-222.0	0	4
-221.0	0	0
-220.0	1	3
-219.0	0	1
-218.0	0	0
-217.0	0	1
-216.0	0	2
-215.0	0	1
-214.0	0	3
-213.0	0	4
-212.0	0	0
-211.0	0	1
-210.0	0	2
-209.0	0	3
-208.0	0	0
-207.0	1	1
-206.0	0	1
-205.0	0	2
-204.0	0	4
-203.0	0	4
-202.0	0	1
-201.0	0	1
-200.0	0	1
-199.0	0	1
-198.0	0	1
-197.0	0	2
-196.0	1	4
-195.0	0	0
-194.0	0	1
-193.0	0	1
-192.0	0	1
-191.0	0	3
-190.0	1	0
-189.0	0	0
-188.0	0	2
-187.0	0	1
-186.0	0	1
-185.0	0	3
-184.0	0	1
-183.0	0	3
-182.0	1	0
-181.0	0	1
-180.0	0	4
-179.0	0	2
-178.0	0	4
-177.0	0	1
-176.0	1	3
-175.0	0	2
-174.0	0	3
-173.0	1	1
-172.0	1	3
-171.0	0	0
-170.0	1	5.33333
-169.0	0	1
-168.0	0	1
-167.0	0	1
-166.0	0	1
-165.0	1	2
-164.0	0	3
-163.0	0	2
-162.0	0	1
-161.0	2	3
-160.0	0	0
-159.0	0	2
-158.0	0	1
-157.0	0	0
-156.0	0	2
-155.0	0	2
-154.0	0	3
-153.0	0	0
-152.0	1	3
-151.0	0	2
-150.0	0	2
-149.0	0	2
-148.0	0	4
-147.0	0	1
-146.0	0	4
-145.0	0	1
-144.0	0	2
-143.0	0	2
-142.0	0	1
-141.0	0	2
-140.0	0	4
-139.0	0	2
-138.0	1	0.5
-137.0	0	5.5
-136.0	2	2
-135.0	0	2
-134.0	0	3
-133.0	0	3
-132.0	0	2
-131.0	0	4
-130.0	1	3
-129.0	1	5
-128.0	0	2
-127.0	0	1
-126.0	0	2
-125.0	0	3
-124.0	0	2
-123.0	0	1
-122.0	0	4
-121.0	0	2
-120.0	1	3
-119.0	0	2
-118.0	0	4
-117.0	0	2
-116.0	2	1
-115.0	0	3
-114.0	1	5
-113.0	0	0
-112.0	0	4
-111.0	0	2
-110.0	1	0
-109.0	0	3
-108.0	0	3
-107.0	2	3
-106.0	0	2
-105.0	1	3
-104.0	0	1
-103.0	0	1
-102.0	0	2
-101.0	1	4
-100.0	0	1
 -99.0	0	2
 -98.0	0	2
 -97.0	0	0
 -96.0	1	0
 -95.0	1	3
 -94.0	0	2
 -93.0	0	3
 -92.0	1	1
 -91.0	0	0
 -90.0	1	3
 -89.0	0	4
 -88.0	0	1
 -87.0	0	5
 -86.0	0	3
 -85.0	0	2
 -84.0	0	1
 -83.0	0	1
 -82.0	2	1
 -81.0	0	5
 -80.0	1	5
 -79.0	0	3
 -78.0	1	0
 -77.0	0	1
 -76.0	0	1
 -75.0	0	2.5
 -74.0	0	1
 -73.0	0	4
 -72.0	0	0
 -71.0	1	1
 -70.0	1	2
 -69.0	0	4
 -68.0	1	4
 -67.0	0	3
 -66.0	0	3
 -65.0	0	0
 -64.0	0	0
 -63.0	0	3
 -62.0	0	1
 -61.0	0	1
 -60.0	2	1
 -59.0	0	2
 -58.0	1	0
 -57.0	0	2
 -56.0	0	0
 -55.0	0	5
 -54.0	0	3
 -53.0	0	2
 -52.0	0	0
 -51.0	1	0
 -50.0	0	1
 -49.0	1	2
 -48.0	0	4
 -47.0	0	1
 -46.0	0	0
 -45.0	1	3
 -44.0	0	2
 -43.0	0	2
 -42.0	1	3
 -41.0	0	3
 -40.0	0	1
 -39.0	1	0
 -38.0	0	0.5
 -37.0	0	4
 -36.0	0	3
 -35.0	0	2
 -34.0	0	0
 -33.0	0	2.5
 -32.0	0	2
 -31.0	0	4
 -30.0	0	5
 -29.0	0	2
 -28.0	1	2
 -27.0	0	2
 -26.0	1	0
 -25.0	0	4
 -24.0	2	2.33333
 -23.0	0	2
 -22.0	0	3
 -21.0	1	4
 -20.0	0	0.5
 -19.0	0	1
 -18.0	0	2
 -17.0	1	1
 -16.0	0	2
 -15.0	1	1
 -14.0	2	1
 -13.0	0	3
 -12.0	1	2
 -11.0	2	3
 -10.0	1	3.5
  -9.0	1	3
  -8.0	2	3
  -7.0	1	4
  -6.0	0	3
  -5.0	2	1
  -4.0	2	1
  -3.0	0	1
  -2.0	0	4
  -1.0	0	1
   0.0	0.5	2
   1.0	1.5	3
   2.0	3	2
   3.0	1	2
   4.0	0	0
   5.0	1.5	2
   6.0	0	2
   7.0	2	4
   8.0	4	3
   9.0	0	4
  10.0	0	4
  11.0	1	2
  12.0	3	3
  13.0	1	2
  14.0	0	6
  15.0	1	2
  16.0	0	3
  17.0	2	4
  18.0	2	1
  19.0	0	1
  20.0	0	2
  21.0	2	2
  22.0	1.5	3
  23.0	0	2
  24.0	1	2
  25.0	1	2
  26.0	0	0
  27.0	0	2.5
  28.0	0	1.5
  29.0	0	1
  30.0	0.5	1
  31.0	0	5.5
  32.0	0	1
  33.0	0	3
  34.0	1	3
  35.0	1	0
  36.0	0	0
  37.0	3	1
  38.0	0	1
  39.0	1	3
  40.0	0	2
  41.0	0	2
  42.0	1	1
  43.0	0	3
  44.0	1	2
  45.0	0	0
  46.0	1	1
  47.0	1	0
  48.0	0	5
  49.0	1	1
  50.0	1	2
  51.0	0	2
  52.0	0	1
  53.0	0	1
  54.0	0	3
  55.0	0	3
  56.0	0	1
  57.0	1	4.5
  58.0	0	6
  59.0	0	1
  60.0	0	3
  61.0	0	1
  62.0	0	1
  63.0	1	2
  64.0	0	1
  65.0	0	3
  66.0	2	3
  67.0	1	3.5
