DB 0 MOTIF	1	MEME
 188.5	0	13
 189.5	0	10
 190.5	0	14
 191.5	0	9
 192.5	0	9
 193.5	0	12
 194.5	0	9.5
 195.5	0	6
 196.5	0	13
 197.5	0	19
 198.5	0	7
 199.5	0	7
 200.5	0	15
 201.5	0	12
 202.5	0	18.5
 203.5	1	9
 204.5	0	14
 205.5	0	15
 206.5	0	14
 207.5	0	6
 208.5	0	13
 209.5	0	5
 210.5	0	12
 211.5	0	5
 212.5	0	6
 213.5	0	9.5
 214.5	0	11
 215.5	0	10
 216.5	0	8
 217.5	0	8
 218.5	0	13
 219.5	0	11
 220.5	0	10
 221.5	0	11
 222.5	0	13
 223.5	0	6.5
 224.5	0	12
 225.5	0	10
 226.5	0	7
 227.5	0	10
 228.5	0	8
 229.5	0	16
 230.5	0	12
 231.5	0	8
 232.5	0	12
 233.5	0	6
 234.5	0	16
 235.5	0	12
 236.5	0	9
 237.5	0	6.5
 238.5	0	8.5
 239.5	0	11
 240.5	0	10
 241.5	0	12.5
 242.5	0	7
 243.5	0	3
 244.5	0	16
DB 3 MOTIF	MX000067	SigE
-244.0	0	3
-243.0	0	6
-242.0	1	2
-241.0	0	4
-240.0	0	2
-239.0	0	5
-238.0	0	3
-237.0	0	1
-236.0	0	3
-235.0	0	1
-234.0	0	2
-233.0	0	3
-232.0	0	7
-231.0	0	4
-230.0	0	5
-229.0	0	5
-228.0	0	4
-227.0	0	4
-226.0	0	5
-225.0	0	5
-224.0	0	1
-223.0	0	6
-222.0	0	8
-221.0	0	3.5
-220.0	0	0
-219.0	0	4
-218.0	0	3
-217.0	0	1
-216.0	0	3
-215.0	0	3
-214.0	0	6
-213.0	0	9
-212.0	0	4
-211.0	0	3
-210.0	0	4
-209.0	0	4
-208.0	0	8
-207.0	0	2
-206.0	0	5
-205.0	0	7
-204.0	0	4
-203.0	0	1
-202.0	0	4
-201.0	0	4
-200.0	0	4
-199.0	0	2
-198.0	0	3
-197.0	0	4
-196.0	0	3
-195.0	0	2
-194.0	0	3
-193.0	0	2
-192.0	0	2
-191.0	0	6
-190.0	0	1
-189.0	0	4
-188.0	0	0
-187.0	0	4
-186.0	0	2
-185.0	0	3
-184.0	0	3
-183.0	0	6
-182.0	0	2
-181.0	0	1
-180.0	0	1
-179.0	0	2
-178.0	0	3
-177.0	0	6
-176.0	0	3
-175.0	0	3
-174.0	0	6
-173.0	0	5
-172.0	0	5
-171.0	0	2
-170.0	0	2
-169.0	0	3
-168.0	0	5
-167.0	0	5
-166.0	0	2
-165.0	0	2
-164.0	0	4
-163.0	0	1
-162.0	0	2
-161.0	0	2
-160.0	0	3
-159.0	0	4
-158.0	0	3
-157.0	0	3
-156.0	0	1
-155.0	1	2
-154.0	0	3
-153.0	0	2
-152.0	0	3
-151.0	0	3
-150.0	0	4
-149.0	0	4
-148.0	0	2
-147.0	0	6
-146.0	0	4
-145.0	0	4
-144.0	0	6
-143.0	0	0
-142.0	0	5
-141.0	0	1
-140.0	0	3
-139.0	0	2
-138.0	0	4
-137.0	0	3
-136.0	0	2
-135.0	0	5
-134.0	0	1
-133.0	0	1
-132.0	0	2
-131.0	0	4
-130.0	0	3
-129.0	0	3
-128.0	0	3
-127.0	0	7
-126.0	0	5
-125.0	0	7
-124.0	0	3
-123.0	0	1
-122.0	0	4
-121.0	0	4
-120.0	0	6
-119.0	0	6
-118.0	0	2
-117.0	0	2
-116.0	0	3
-115.0	0	3
-114.0	1	6
-113.0	0	10
-112.0	0	5
-111.0	0	1
-110.0	0	2
-109.0	0	4
-108.0	0	2
-107.0	0	4
-106.0	0	2
-105.0	0	0
-104.0	0	3
-103.0	0	6
-102.0	0	3
-101.0	0	6
-100.0	0	0
 -99.0	0	1
 -98.0	0	4
 -97.0	0	0
 -96.0	0	3
 -95.0	0	9
 -94.0	0	3
 -93.0	0	2
 -92.0	0	3
 -91.0	0	3
 -90.0	0	4
 -89.0	0	3
 -88.0	0	4
 -87.0	0	1
 -86.0	0	3
 -85.0	0	5
 -84.0	0	1
 -83.0	0	2
 -82.0	0	3
 -81.0	0	4
 -80.0	0	0
 -79.0	0	1
 -78.0	0	4
 -77.0	0	1
 -76.0	0	2
 -75.0	0	1
 -74.0	0	1
 -73.0	0	2
 -72.0	0	3
 -71.0	0	4
 -70.0	0	2
 -69.0	0	4
 -68.0	0	2
 -67.0	0	3
 -66.0	0	7
 -65.0	0	2
 -64.0	0	2
 -63.0	0	3
 -62.0	0	7
 -61.0	0	2
 -60.0	0	2
 -59.0	0	3
 -58.0	1	2
 -57.0	0	4
 -56.0	0	3
 -55.0	0	3
 -54.0	0	3
 -53.0	0	6
 -52.0	0	4
 -51.0	0	5
 -50.0	0	5
 -49.0	0	5
 -48.0	0	5
 -47.0	0	2
 -46.0	0	3
 -45.0	0	3
 -44.0	0	4
 -43.0	0	3
 -42.0	0	1
 -41.0	0	1
 -40.0	0	2
 -39.0	0	5
 -38.0	0	8
 -37.0	0	4
 -36.0	0	6
 -35.0	0	3
 -34.0	0	7
 -33.0	0	4
 -32.0	0	2
 -31.0	0	6
 -30.0	0	0
 -29.0	0	9
 -28.0	0	1
 -27.0	0	1
 -26.0	0	4
 -25.0	0	2
 -24.0	0	3
 -23.0	0	3
 -22.0	0	2
 -21.0	0	3
 -20.0	0	1
 -19.0	0	5
 -18.0	0	6
 -17.0	0	7
 -16.0	1	6
 -15.0	1	4
 -14.0	0	3
 -13.0	1	1
 -12.0	1	3
 -11.0	0	0
 -10.0	0	5
  -9.0	0	6
  -8.0	0	10
  -7.0	0	2
  -6.0	0	4
  -5.0	0	2
  -4.0	1	2
  -3.0	0	10
  -2.0	0	5
  -1.0	1	4
   0.0	2	2
   1.0	0	3
   2.0	0	2
   3.0	0	6
   4.0	1	3
   5.0	0	4
   6.0	1	3
   7.0	0	1
   8.0	1	6
   9.0	2	3
  10.0	0	3
  11.0	0	1
  12.0	0	2
  13.0	1	3
  14.0	0	2
  15.0	0	4
  16.0	1	3
  17.0	0	10
  18.0	0	0
  19.0	0	2
  20.0	0	2
  21.0	0	4
  22.0	0	3
  23.0	0	3
  24.0	1	2
  25.0	0	1
  26.0	0	2
  27.0	0	2
  28.0	0	1
  29.0	0	2
  30.0	0	4
  31.0	0	2
  32.0	0	3
  33.0	0	4
  34.0	0	5
  35.0	0	2
  36.0	0	4
  37.0	1	3
  38.0	0	3
  39.0	0	1
  40.0	0	0
  41.0	0	0
  42.0	0	5
  43.0	0	2
  44.0	0	6
  45.0	0	3
  46.0	0	4
  47.0	0	1
  48.0	1	1
  49.0	0	2
  50.0	0	6
  51.0	0	2
  52.0	0	5
  53.0	0	0
  54.0	0	3
  55.0	0	2
  56.0	0	3
  57.0	0	2
  58.0	0	4
  59.0	1	2
  60.0	0	5
  61.0	0	5
  62.0	0	2
  63.0	0	10
  64.0	0	3
  65.0	0	1
  66.0	0	4
  67.0	0	4
  68.0	0	2
  69.0	0	6
  70.0	0	5
  71.0	0	4
  72.0	0	4
  73.0	0	1
  74.0	0	1
  75.0	0	7
  76.0	0	4
  77.0	0	1
  78.0	0	4
  79.0	0	4
  80.0	0	1
  81.0	0	4
  82.0	0	6
  83.0	0	2
  84.0	0	4
  85.0	0	2
  86.0	0	6
  87.0	0	2
  88.0	0	6
  89.0	0	6
  90.0	0	1
  91.0	0	6
  92.0	0	6
  93.0	0	2
  94.0	0	7
  95.0	0	4
  96.0	0	4
  97.0	0	2
  98.0	0	3
  99.0	0	7
 100.0	0	4
 101.0	0	2
 102.0	0	2
 103.0	0	2
 104.0	0	3
 105.0	0	7
 106.0	0	1
 107.0	0	6
 108.0	0	6
 109.0	0	6
 110.0	0	6
 111.0	0	2
 112.0	0	2
 113.0	0	3
 114.0	0	4
 115.0	0	4
 116.0	0	4
 117.0	0	2
 118.0	0	4
 119.0	0	0
 120.0	0	2
 121.0	0	1
 122.0	0	5
 123.0	0	0
 124.0	0	5
 125.0	0	5
 126.0	0	4
 127.0	0	2
 128.0	0	6
 129.0	0	4
 130.0	0	4
 131.0	0	6
 132.0	0	5
 133.0	0	4
 134.0	0	2
 135.0	0	3
 136.0	0	4
 137.0	0	2
 138.0	0	4
 139.0	0	2
 140.0	0	3
 141.0	0	3
 142.0	0	4
 143.0	0	5
 144.0	0	5
 145.0	0	5
 146.0	0	6
 147.0	0	6
 148.0	0	3.5
 149.0	0	2
 150.0	0	1
 151.0	0	3
 152.0	0	7
 153.0	0	3
 154.0	0	3
 155.0	0	4
 156.0	0	5
 157.0	0	4
 158.0	0	5
 159.0	0	1
 160.0	0	2
 161.0	0	4
 162.0	0	6
 163.0	0	3
 164.0	0	3
 165.0	0	3
 166.0	0	5
 167.0	0	1
 168.0	0	4
 169.0	0	2
 170.0	0	4
 171.0	0	4
 172.0	0	3
 173.0	0	3
 174.0	0	3
 175.0	0	4
 176.0	0	2
 177.0	0	3
 178.0	0	5
 179.0	0	2
 180.0	0	2
 181.0	0	3
 182.0	0	2
 183.0	0	7
 184.0	0	5
 185.0	0	2
 186.0	0	3
 187.0	0	4
 188.0	0	6
 189.0	0	5
 190.0	0	2
 191.0	0	2
 192.0	0	2
 193.0	0	3
 194.0	0	3
 195.0	0	4
 196.0	0	4
 197.0	0	6
 198.0	0	2
 199.0	0	6
 200.0	0	2
 201.0	0	2
 202.0	0	6
 203.0	0	3
 204.0	0	7
 205.0	0	6
 206.0	0	0
 207.0	0	2
 208.0	0	4
 209.0	0	1
 210.0	0	2
 211.0	0	1
 212.0	0	1
 213.0	0	3
 214.0	0	1
 215.0	0	3.5
 216.0	0	2
 217.0	0	1
 218.0	0	0
 219.0	0	2
 220.0	0	4
 221.0	0	2
 222.0	0	5
 223.0	0	4
 224.0	0	3
 225.0	0	4
 226.0	0	7
 227.0	0	4
 228.0	0	3
 229.0	0	7
 230.0	0	2
 231.0	0	9
 232.0	0	1
 233.0	0	4
 234.0	0	6
 235.0	0	2
 236.0	0	8
 237.0	0	3
 238.0	0	4
 239.0	0	3
 240.0	0	3.5
 241.0	0	2
 242.0	0	4
 243.0	0	5
 244.0	0	3
DB 3 MOTIF	MX000068	SigE
-231.5	0	0
-230.5	0	0
-229.5	0	1
-228.5	0	0
-227.5	0	0
-226.5	0	2
-225.5	0	0
-224.5	0	0
-223.5	0	0
-222.5	0	1
-221.5	0	0
-220.5	0	0
-219.5	0	1
-218.5	0	0
-217.5	0	0
-216.5	0	0
-215.5	0	1
-214.5	0	0
-213.5	0	1
-212.5	0	0
-211.5	0	0
-210.5	0	0
-209.5	0	1
-208.5	0	1
-207.5	0	0
-206.5	0	1
-205.5	0	0
-204.5	0	1
-203.5	0	0
-202.5	0	0
-201.5	0	0
-200.5	0	1
-199.5	0	1
-198.5	0	0
-197.5	0	0
-196.5	0	0
-195.5	0	0
-194.5	0	0
-193.5	0	1
-192.5	0	0
-191.5	0	0
-190.5	0	1
-189.5	0	0
-188.5	0	0
-187.5	0	0
-186.5	0	0
-185.5	0	0
-184.5	0	0
-183.5	0	1
-182.5	0	0
-181.5	0	1
-180.5	0	1
-179.5	0	0
-178.5	0	1
-177.5	0	1
-176.5	0	0
-175.5	0	1
-174.5	0	0
-173.5	0	0
-172.5	0	0
-171.5	0	0
-170.5	0	1
-169.5	0	0
-168.5	0	0
-167.5	0	0
-166.5	0	0
-165.5	0	1
-164.5	0	0
-163.5	0	0
-162.5	0	1
-161.5	0	0
-160.5	0	0
-159.5	0	1
-158.5	0	0
-157.5	0	0
-156.5	0	0
-155.5	0	0
-154.5	0	1
-153.5	0	1
-152.5	0	1
-151.5	0	0
-150.5	0	0
-149.5	0	0
-148.5	0	0
-147.5	0	1
-146.5	0	0
-145.5	0	0
-144.5	0	1
-143.5	0	0
-142.5	0	0
-141.5	0	0
-140.5	0	2
-139.5	0	0
-138.5	0	0
-137.5	0	0
-136.5	0	0
-135.5	0	0
-134.5	0	0
-133.5	0	0
-132.5	0	1
-131.5	0	1
-130.5	0	1
-129.5	0	0
-128.5	0	0
-127.5	0	0
-126.5	0	0
-125.5	0	0
-124.5	0	0
-123.5	0	0
-122.5	0	0
-121.5	0	1
-120.5	0	0
-119.5	0	0
-118.5	0	0
-117.5	0	0
-116.5	0	0
-115.5	0	0
-114.5	0	0
-113.5	0	0
-112.5	0	0
-111.5	0	2
-110.5	0	0
-109.5	0	1
-108.5	0	0
-107.5	0	0
-106.5	0	1
-105.5	0	0
-104.5	0	0
-103.5	0	0
-102.5	0	0
-101.5	0	0
-100.5	0	0
 -99.5	0	0
 -98.5	0	0
 -97.5	0	1
 -96.5	0	1
 -95.5	0	0
 -94.5	0	0
 -93.5	0	0
 -92.5	0	1
 -91.5	0	0
 -90.5	0	0
 -89.5	0	0
 -88.5	0	1
 -87.5	0	0
 -86.5	0	0
 -85.5	0	0
 -84.5	0	0
 -83.5	0	0
 -82.5	0	0
 -81.5	0	0
 -80.5	0	0
 -79.5	0	1
 -78.5	0	0
 -77.5	0	0
 -76.5	0	0
 -75.5	0	0
 -74.5	0	0
 -73.5	0	0
 -72.5	0	0
 -71.5	0	0
 -70.5	0	0
 -69.5	0	0
 -68.5	0	0
 -67.5	0	0
 -66.5	0	0
 -65.5	0	0
 -64.5	0	0
 -63.5	0	0
 -62.5	0	0
 -61.5	0	1
 -60.5	0	1
 -59.5	0	0
 -58.5	0	0
 -57.5	0	2
 -56.5	0	0
 -55.5	0	0
 -54.5	0	0
 -53.5	0	0
 -52.5	0	0
 -51.5	0	1
 -50.5	0	0
 -49.5	0	1
 -48.5	0	0
 -47.5	0	0
 -46.5	0	0
 -45.5	0	0
 -44.5	0	1
 -43.5	0	0
 -42.5	0	1
 -41.5	0	2
 -40.5	0	0
 -39.5	0	0
 -38.5	0	0
 -37.5	0	0
 -36.5	0	0
 -35.5	0	0
 -34.5	0	1
 -33.5	0	0
 -32.5	0	0
 -31.5	0	0
 -30.5	0	0
 -29.5	0	2
 -28.5	0	1
 -27.5	0	1
 -26.5	1	1
 -25.5	0	0
 -24.5	0	0
 -23.5	0	0
 -22.5	0	0
 -21.5	0	0
 -20.5	0	1
 -19.5	0	0
 -18.5	0	0
 -17.5	0	0
 -16.5	0	0
 -15.5	0	1
 -14.5	0	0
 -13.5	1	0
 -12.5	0	0
 -11.5	0	1
 -10.5	1	1
  -9.5	0	1
  -8.5	0	1
  -7.5	0	0
  -6.5	0	1
  -5.5	0	0
  -4.5	0	0
  -3.5	0	0
  -2.5	0	0
  -1.5	0	0
  -0.5	0	0
   0.5	0	0
   1.5	0	0
   2.5	0	0
   3.5	0	0
   4.5	0	1
   5.5	0	0
   6.5	1	0
   7.5	0	0
   8.5	0	0
   9.5	0	0
  10.5	0	0
  11.5	0	1
  12.5	0	0
  13.5	1	0
  14.5	0	0
  15.5	0	0
  16.5	0	0
  17.5	0	0
  18.5	0	0
  19.5	0	0
  20.5	0	1
  21.5	0	1
  22.5	0	1
  23.5	0	0
  24.5	0	0
  25.5	0	0
  26.5	0	0
  27.5	0	0
  28.5	0	0
  29.5	0	0
  30.5	0	0
  31.5	0	1
  32.5	0	1
  33.5	0	0
  34.5	0	0
  35.5	0	0
  36.5	0	1
  37.5	0	0
  38.5	0	0
  39.5	0	0
  40.5	0	0
  41.5	0	0
  42.5	0	0
  43.5	0	1
  44.5	0	0
  45.5	0	0
  46.5	0	2
  47.5	0	0
  48.5	0	0
  49.5	0	0
  50.5	0	0
  51.5	0	1
  52.5	0	0
  53.5	0	0
  54.5	0	0
  55.5	0	0
  56.5	0	0
  57.5	0	0
  58.5	0	1
  59.5	0	1
  60.5	0	0
  61.5	0	1
  62.5	0	0
  63.5	0	1
  64.5	0	0
  65.5	0	1
  66.5	0	1
  67.5	0	0
  68.5	0	2
  69.5	0	0
  70.5	0	0
  71.5	0	0
  72.5	0	0
  73.5	0	0
  74.5	0	0
  75.5	0	0
  76.5	0	1
  77.5	0	0
  78.5	0	0
  79.5	0	0
  80.5	0	0
  81.5	0	0
  82.5	0	0
  83.5	0	1
  84.5	0	1
  85.5	0	0
  86.5	0	0
  87.5	0	0
  88.5	0	0
  89.5	0	0
  90.5	0	0
  91.5	0	0
  92.5	0	0
  93.5	0	0
  94.5	0	0
  95.5	0	1
  96.5	0	1
  97.5	0	0
  98.5	0	1
  99.5	0	0
 100.5	0	1
 101.5	0	0
 102.5	0	0
 103.5	0	0
 104.5	0	0
 105.5	0	0
 106.5	0	0
 107.5	0	0
 108.5	0	0
 109.5	0	0
 110.5	0	0
 111.5	0	0
 112.5	0	0
 113.5	0	0
 114.5	0	0
 115.5	0	0
 116.5	0	0
 117.5	0	0
 118.5	0	0
 119.5	0	1
 120.5	0	0
 121.5	0	0
 122.5	0	0
 123.5	0	0
 124.5	0	0
 125.5	0	0
 126.5	0	0
 127.5	0	0
 128.5	0	0
 129.5	0	0
 130.5	0	0
 131.5	0	0
 132.5	0	1
 133.5	0	1
 134.5	0	0
 135.5	0	0
 136.5	0	0
 137.5	0	0
 138.5	0	0
 139.5	0	0
 140.5	0	0
 141.5	0	0
 142.5	0	0
 143.5	0	1
 144.5	0	1
 145.5	0	0
 146.5	0	1
 147.5	0	0
 148.5	0	0
 149.5	0	0
 150.5	0	0
 151.5	0	0
 152.5	0	0
 153.5	0	1
 154.5	0	1
 155.5	0	0
 156.5	0	0
 157.5	0	0
 158.5	0	0
 159.5	0	0
 160.5	0	0
 161.5	0	1
 162.5	0	0
 163.5	0	0
 164.5	0	0
 165.5	0	0
 166.5	0	0
 167.5	0	0
 168.5	0	0
 169.5	0	0
 170.5	0	0
 171.5	0	0
 172.5	0	0
 173.5	0	0
 174.5	0	0
 175.5	0	0
 176.5	0	0
 177.5	0	1
 178.5	0	0
 179.5	0	0
 180.5	0	0
 181.5	0	0
 182.5	0	1
 183.5	0	0
 184.5	0	0
 185.5	0	1
 186.5	0	1
 187.5	0	0
 188.5	0	1
 189.5	0	0
 190.5	0	0
 191.5	0	0
 192.5	0	1
 193.5	0	0
 194.5	0	1
 195.5	0	1
 196.5	0	0
 197.5	0	0
 198.5	0	0
 199.5	0	0
 200.5	0	0
 201.5	0	0
 202.5	0	1
 203.5	0	0
 204.5	0	0
 205.5	0	1
 206.5	0	1
 207.5	0	0
 208.5	0	0
 209.5	0	0
 210.5	0	0
 211.5	0	1
 212.5	0	1
 213.5	0	0
 214.5	0	0
 215.5	0	0
 216.5	0	0
 217.5	0	0
 218.5	0	0
 219.5	0	0
 220.5	0	0
 221.5	0	0
 222.5	0	0
 223.5	0	0
 224.5	0	0
 225.5	0	1
 226.5	0	0
 227.5	0	0
 228.5	0	1
 229.5	0	0
 230.5	0	0
 231.5	0	0
DB 3 MOTIF	MX000071	SigB
-244.0	0	9
-243.0	0	16
-242.0	0	11
-241.0	0	9
-240.0	0	11
-239.0	0	12
-238.0	0	8
-237.0	0	14
-236.0	0	11
-235.0	0	10
-234.0	0	11
-233.0	0	18
-232.0	0	17
-231.0	0	22
-230.0	0	12.5
-229.0	0	12
-228.0	0	6
-227.0	0	12
-226.0	0	11
-225.0	0	12
-224.0	0	15
-223.0	0	12
-222.0	0	10.5
-221.0	0	9.5
-220.0	0	9
-219.0	0	13
-218.0	0	11
-217.0	0	5
-216.0	0	9
-215.0	0	18
-214.0	0	9
-213.0	0	12
-212.0	0	11
-211.0	0	13
-210.0	0	9
-209.0	0	14
-208.0	0	6.33333
-207.0	0	9
-206.0	1	20
-205.0	0	15
-204.0	0	10
-203.0	0	21
-202.0	0	12
-201.0	0	9
-200.0	0	12
-199.0	0	22
-198.0	0	12
-197.0	0	10
-196.0	0	11
-195.0	0	14
-194.0	0	13
-193.0	1	10
-192.0	0	13
-191.0	0	17
-190.0	0	16
-189.0	0	9
-188.0	0	8
-187.0	0	14
-186.0	0	12
-185.0	1	15
-184.0	0	15
-183.0	0	14
-182.0	0	8.5
-181.0	0	7
-180.0	0	13
-179.0	0	15
-178.0	0	10
-177.0	0	16
-176.0	0	12
-175.0	0	10
-174.0	0	11
-173.0	0	14
-172.0	0	11
-171.0	0	10
-170.0	0	6
-169.0	0	8
-168.0	0	7.33333
-167.0	0	8
-166.0	0	8
-165.0	0	10
-164.0	0	19
-163.0	0	14
-162.0	0	11
-161.0	0	13
-160.0	0	10
-159.0	0	13
-158.0	0	9
-157.0	0	11
-156.0	0	11
-155.0	0	11
-154.0	0	15
-153.0	0	9
-152.0	0	14
-151.0	0	8
-150.0	1	9
-149.0	0	7
-148.0	0	20
-147.0	1	13
-146.0	0	14.5
-145.0	0	14
-144.0	0	16
-143.0	0	11
-142.0	0	14
-141.0	0	13
-140.0	0	14.5
-139.0	0	9
-138.0	0	9
-137.0	0	13
-136.0	0	15
-135.0	0	12.5
-134.0	0	8
-133.0	0	15
-132.0	0	12
-131.0	0	12
-130.0	0	12
-129.0	0	17
-128.0	0	16
-127.0	0	13.5
-126.0	0	12
-125.0	0	11
-124.0	0	9
-123.0	0	12
-122.0	0	16
-121.0	0	11
-120.0	0	15
-119.0	0	11
-118.0	0	12
-117.0	0	17
-116.0	0	17
-115.0	0	9
-114.0	0	15
-113.0	0	11
-112.0	0	11
-111.0	0	18
-110.0	0	15
-109.0	0	18
-108.0	0	14
-107.0	0	10
-106.0	1	14
-105.0	0	11
-104.0	0	8.5
-103.0	0	13
-102.0	0	4
-101.0	0	15
-100.0	0	13
 -99.0	0	8
 -98.0	0	7
 -97.0	0	18.3333
 -96.0	0	16
 -95.0	0	20
 -94.0	0	17
 -93.0	0	8
 -92.0	0	15
 -91.0	0	13
 -90.0	0	10
 -89.0	0	10.5
 -88.0	1	15
 -87.0	0	13
 -86.0	0	12
 -85.0	0	14
 -84.0	0	11
 -83.0	0	12
 -82.0	0	14
 -81.0	0	7
 -80.0	0	14
 -79.0	0	17
 -78.0	0	11
 -77.0	0	15
 -76.0	0	11
 -75.0	0	10
 -74.0	0	10
 -73.0	0	12
 -72.0	0	11
 -71.0	0	12
 -70.0	0	6
 -69.0	0	13
 -68.0	0	8.5
 -67.0	0	10
 -66.0	0	10
 -65.0	0	14.5
 -64.0	0	8
 -63.0	0	17.5
 -62.0	0	11
 -61.0	0	8
 -60.0	0	8
 -59.0	0	10.5
 -58.0	0	15
 -57.0	0	13
 -56.0	0	10
 -55.0	0	14
 -54.0	0	11
 -53.0	0	13
 -52.0	0	13.5
 -51.0	0	9
 -50.0	0	15
 -49.0	0	19
 -48.0	0	15
 -47.0	0	11
 -46.0	0	11
 -45.0	0	9
 -44.0	0	17
 -43.0	0	15
 -42.0	0	15
 -41.0	0	13.5
 -40.0	0	8
 -39.0	0	15
 -38.0	0	14
 -37.0	0	11
 -36.0	0	8.5
 -35.0	0	12
 -34.0	0	14
 -33.0	0	15
 -32.0	0	12
 -31.0	0	15
 -30.0	0	10
 -29.0	0	14
 -28.0	0	11
 -27.0	0	11
 -26.0	0	12
 -25.0	0	8
 -24.0	0	13
 -23.0	0	9
 -22.0	0	17.8333
 -21.0	0	11
 -20.0	0	13
 -19.0	0	16
 -18.0	0	14
 -17.0	0	11
 -16.0	0	17
 -15.0	1	5
 -14.0	0	10.5
 -13.0	0	18
 -12.0	1	10
 -11.0	0	9
 -10.0	1	15
  -9.0	0	11
  -8.0	0	20
  -7.0	1	11
  -6.0	0	10
  -5.0	0	8
  -4.0	0	9
  -3.0	0	20
  -2.0	0	15
  -1.0	0	21
   0.0	0	11
   1.0	0	9
   2.0	0	15
   3.0	2	10
   4.0	0	13
   5.0	1	13
   6.0	0	11
   7.0	0	7
   8.0	0	13
   9.0	3	13
  10.0	2	16
  11.0	0	16
  12.0	0	12
  13.0	0	9
  14.0	1	13
  15.0	0	9
  16.0	0	5.33333
  17.0	0	12
  18.0	0	12
  19.0	0	8
  20.0	1	19
  21.0	0	9
  22.0	1	8
  23.0	0	14
  24.0	0	13
  25.0	0	12
  26.0	0	15
  27.0	0	17
  28.0	1	16
  29.0	0	7
  30.0	0	10
  31.0	0	12
  32.0	0	11
  33.0	0	17
  34.0	0	11
  35.0	0	20
  36.0	0	20
  37.0	0	14
  38.0	0	20
  39.0	1	15
  40.0	0	10
  41.0	0	11
  42.0	0	13
  43.0	0	10
  44.0	0	16.5
  45.0	0	17
  46.0	0	10
  47.0	1	14
  48.0	0	13
  49.0	0	11
  50.0	0	16
  51.0	0	12
  52.0	0	8
  53.0	0	6
  54.0	0	10
  55.0	1	17
  56.0	0	8
  57.0	0	12
  58.0	0	12
  59.0	1	14
  60.0	0	19
  61.0	0	11
  62.0	0	16
  63.0	0	18
  64.0	0	8
  65.0	0	10
  66.0	0	15
  67.0	0	9
  68.0	0	10
  69.0	0	8
  70.0	1	17
  71.0	0	13
  72.0	0	6
  73.0	0	14
  74.0	0	12
  75.0	0	12
  76.0	0	14
  77.0	0	11
  78.0	0	13
  79.0	0	13
  80.0	0	9
  81.0	0	9
  82.0	0	17
  83.0	0	9
  84.0	0	10
  85.0	0	11
  86.0	0	11
  87.0	0	13
  88.0	0	10
  89.0	1	12
  90.0	0	10
  91.0	0	12
  92.0	0	13
  93.0	0	14
  94.0	0	16.5
  95.0	0	12.5
  96.0	0	13
  97.0	0	10
  98.0	0	19
  99.0	0	10
 100.0	0	9
 101.0	0	10.5
 102.0	0	13.5
 103.0	0	9
 104.0	0	8
 105.0	0	16
 106.0	0	5
 107.0	0	12
 108.0	0	14
 109.0	0	7
 110.0	0	12
 111.0	0	17
 112.0	0	7
 113.0	0	8
 114.0	0	14
 115.0	0	7
 116.0	0	18
 117.0	0	15
 118.0	0	10
 119.0	0	10
 120.0	0	6
 121.0	0	18
 122.0	0	16
 123.0	0	15.5
 124.0	0	10.3333
 125.0	0	13
 126.0	0	16
 127.0	0	9
 128.0	0	13
 129.0	0	11
 130.0	0	8
 131.0	0	11
 132.0	0	11
 133.0	0	16
 134.0	0	4
 135.0	0	15
 136.0	2	12
 137.0	0	10
 138.0	0	15
 139.0	0	11
 140.0	0	6.5
 141.0	0	12
 142.0	0	16
 143.0	1	12.5
 144.0	0	4
 145.0	0	13
 146.0	0	16
 147.0	0	12
 148.0	0	9
 149.0	0	12
 150.0	0	13.5
 151.0	0	13
 152.0	0	8
 153.0	0	17
 154.0	0	14
 155.0	0	11
 156.0	0	13
 157.0	0	6
 158.0	0	15
 159.0	0	11
 160.0	1	13
 161.0	0	13
 162.0	0	11
 163.0	0	8
 164.0	0	8
 165.0	0	14
 166.0	0	11
 167.0	0	11
 168.0	0	16
 169.0	0	12
 170.0	0	13
 171.0	0	7
 172.0	0	17
 173.0	0	11
 174.0	0	12
 175.0	0	5
 176.0	0	14
 177.0	0	10
 178.0	0	14
 179.0	0	10
 180.0	0	11
 181.0	0	13
 182.0	0	14
 183.0	0	11
 184.0	0	14
 185.0	0	15
 186.0	0	18
 187.0	0	13
 188.0	0	18
 189.0	0	6
 190.0	0	12
 191.0	0	11
 192.0	0	13
 193.0	0	11
 194.0	0	16
 195.0	0	13.5
 196.0	0	15
 197.0	0	15
 198.0	0	13
 199.0	0	10
 200.0	0	16
 201.0	0	10
 202.0	0	9
 203.0	0	7
 204.0	0	11
 205.0	0	8
 206.0	0	17
 207.0	0	12
 208.0	0	15
 209.0	0	11
 210.0	0	5
 211.0	0	7
 212.0	0	14
 213.0	0	11
 214.0	0	12
 215.0	0	13
 216.0	0	7
 217.0	0	26
 218.0	0	10
 219.0	0	13
 220.0	0	6
 221.0	0	14
 222.0	0	14
 223.0	0	7
 224.0	0	19
 225.0	0	5
 226.0	0	15
 227.0	0	8
 228.0	0	8
 229.0	0	5.5
 230.0	0	16
 231.0	0	12
 232.0	0	20
 233.0	0	13
 234.0	0	12
 235.0	0	12
 236.0	0	14
 237.0	0	7
 238.0	0	13
 239.0	0	10
 240.0	0	12
 241.0	0	18
 242.0	0	13
 243.0	0	3
 244.0	0	15
DB 3 MOTIF	MX000073	SigB
-234.0	0	0
